id,new_item,new_resp,correct,rt
68,0,0,1,1.078267
68,0,0,1,1.624993
68,0,0,1,1.094389
68,0,0,1,0.985134
68,0,0,1,0.969811
68,0,0,1,1.094528
68,0,0,1,NA
68,0,0,1,1.594009
68,0,0,1,NA
68,1,1,1,NA
68,1,1,1,1.483819
68,1,1,1,1.062399
68,0,0,1,1.293698
68,0,0,1,1.281953
68,0,0,1,1.054327
68,0,0,1,1.181673
68,1,0,0,1.905682
68,1,1,1,1.406231
68,0,0,1,1.387019
68,0,0,1,1.362848
68,1,1,1,1.609503
68,0,0,1,1.163949
68,0,0,1,1.47724
68,1,1,1,2.030809
68,0,0,1,2.030814
68,1,0,0,2.441676
68,1,1,1,1.578675
68,0,0,1,2.215222
68,0,0,1,1.290647
68,0,0,1,1.188315
68,0,0,1,1.532035
68,1,0,0,NA
68,0,0,1,1.094152
68,1,1,1,1.31341
68,1,0,0,1.375234
68,1,1,1,1.695063
68,1,0,0,1.617579
68,0,0,1,1.500061
68,0,0,1,1.266356
69,0,0,1,1.473305
69,0,1,0,1.508968
69,1,1,1,1.202624
69,0,0,1,1.514216
69,0,0,1,1.24933
69,1,1,1,1.500114
69,0,0,1,1.577376
69,1,1,1,1.161703
69,1,1,1,1.201308
69,1,1,1,1.408175
69,0,0,1,1.51554
69,1,1,1,1.28192
69,0,0,1,1.49963
69,1,1,1,1.397262
69,1,1,1,1.695352
69,1,1,1,1.390154
69,0,1,0,1.421692
69,1,1,1,1.078399
69,1,1,1,1.09415
69,1,1,1,1.094465
69,1,1,1,0.98546
69,0,1,0,1.094718
69,0,0,1,1.405763
69,1,1,1,1.702985
69,1,1,1,1.297357
69,0,0,1,1.499925
69,1,1,1,1.381262
69,1,1,1,1.088443
69,1,1,1,1.20377
69,0,1,0,1.515594
69,1,1,1,1.203055
69,1,1,1,1.078371
69,0,1,0,0.985323
69,1,1,1,1.094239
69,1,1,1,0.985047
69,0,1,0,1.203527
69,0,1,0,1.203454
69,1,1,1,1.312562
69,0,1,0,1.09455
69,0,0,1,1.515396
69,1,1,1,1.82716
69,0,0,1,1.500216
69,1,0,0,1.889619
69,1,1,1,1.390313
69,0,1,0,1.914367
69,1,1,1,1.194493
69,1,1,1,1.312874
69,1,1,1,1.078726
69,0,1,0,1.203632
69,1,1,1,0.985269
69,0,1,0,0.985199
69,1,1,1,1.094644
69,0,1,0,1.640487
69,1,1,1,1.203947
69,0,0,1,1.499979
69,0,1,0,1.366948
69,0,0,1,2.006916
69,1,1,1,1.281258
69,0,0,1,1.297369
69,0,0,1,1.390894
69,0,0,1,1.09417
69,1,1,1,1.499868
69,0,1,0,1.173432
69,1,1,1,1.312686
69,1,1,1,1.07863
69,0,0,1,1.609572
69,1,1,1,1.382122
69,0,0,1,1.493253
69,0,0,1,1.484287
69,0,0,1,1.166327
69,1,1,1,1.50619
69,0,0,1,1.624968
69,0,0,1,NA
69,0,1,0,NA
69,1,0,0,NA
69,0,1,0,NA
69,0,0,1,NA
69,1,1,1,NA
69,0,0,1,2.014771
69,1,0,0,1.594021
69,0,0,1,1.203467
69,0,0,1,1.203641
69,1,1,1,1.718572
69,1,1,1,NA
69,0,1,0,1.094515
69,0,1,0,NA
69,1,1,1,1.294301
69,0,1,0,1.413494
69,1,1,1,1.188492
69,1,1,1,1.203263
69,1,0,0,1.718642
69,0,0,1,1.281418
69,0,0,1,1.085523
69,0,1,0,1.602954
69,0,0,1,1.500562
69,1,1,1,1.406415
69,0,1,0,2.030678
69,0,1,0,1.796812
69,1,1,1,1.484315
69,0,1,0,1.203398
69,1,0,0,1.5158
69,1,0,0,1.094861
69,1,0,0,1.203812
69,0,0,1,1.406518
69,0,0,1,1.203876
69,0,0,1,1.09452
69,0,0,1,1.09458
69,1,1,1,2.030561
69,0,1,0,2.295211
69,1,1,1,1.406568
69,1,1,1,1.297273
69,1,1,1,1.094835
70,0,0,1,1.992581
70,1,1,1,1.356881
70,1,0,0,1.879413
70,0,1,0,1.404259
70,1,1,1,1.936278
70,1,1,1,1.203321
70,1,1,1,1.17233
70,1,0,0,1.609046
70,0,0,1,0.96898
70,1,1,1,1.405724
70,0,0,1,1.281125
70,0,0,1,1.062435
70,1,0,0,1.421386
70,1,1,1,1.48403
70,0,0,1,1.374766
70,1,1,1,1.716316
70,0,0,1,0.953673
70,0,0,1,1.686771
70,0,0,1,1.078539
70,0,0,1,3.262363
70,1,0,0,3.301872
70,1,1,1,0.937372
70,0,0,1,1.164195
70,1,0,0,1.094211
70,1,0,0,0.984978
70,0,1,0,0.954004
70,1,0,0,2.451247
70,1,1,1,1.718146
70,0,0,1,1.374581
70,1,0,0,1.530931
70,1,1,1,1.60926
70,1,0,0,1.359093
70,0,0,1,1.093717
70,0,0,1,2.950375
70,1,1,1,1.608544
70,1,1,1,1.811667
70,1,1,1,1.593137
70,1,1,1,1.57782
70,0,0,1,1.047209
70,1,1,1,1.265597
70,0,1,0,1.681388
70,1,0,0,1.13867
70,0,0,1,0.954646
70,1,1,1,1.034327
70,0,0,1,1.56275
70,1,1,1,1.057603
70,0,0,1,0.954279
70,0,1,0,1.572901
70,1,1,1,1.691316
70,1,1,1,1.244265
70,0,0,1,2.920897
70,1,1,1,0.960948
70,1,1,1,1.475476
70,1,1,1,2.082918
70,0,0,1,1.065511
70,0,0,1,0.962843
70,0,0,1,1.058918
70,1,0,0,2.393509
70,0,1,0,1.142817
70,1,1,1,1.368388
70,1,1,1,1.466395
70,0,0,1,0.826221
70,0,0,1,2.086511
70,0,1,0,1.478469
70,0,0,1,0.939155
70,0,0,1,0.938548
70,1,1,1,1.583298
70,1,1,1,1.361227
70,0,0,1,2.474741
70,0,0,1,1.827637
70,1,1,1,1.256909
70,0,0,1,0.961266
70,1,1,1,1.624681
70,1,0,0,0.9537
70,0,1,0,0.953691
70,0,0,1,0.743297
70,0,1,0,1.273684
70,1,1,1,0.985098
70,1,1,1,0.985034
70,0,0,1,1.609094
70,0,0,1,0.985015
70,1,0,0,1.09316
70,1,1,1,2.35788
70,0,0,1,1.390522
70,0,0,1,1.827428
70,0,0,1,2.37406
70,0,1,0,1.406539
70,0,0,1,1.28169
70,1,1,1,1.266042
70,0,1,0,0.969524
70,0,0,1,1.172574
70,0,0,1,0.657665
70,1,1,1,1.702607
70,0,0,1,0.954099
70,1,1,1,1.609125
70,0,0,1,1.172702
70,0,0,1,0.860478
70,0,0,1,0.96982
70,1,1,1,1.733794
70,1,1,1,2.639028
70,1,1,1,1.609322
70,0,1,0,1.92126
70,0,0,1,1.460984
70,1,0,0,1.196136
70,0,0,1,1.796607
70,1,0,0,2.342428
70,1,1,1,1.063082
70,0,0,1,1.047523
70,1,1,1,1.593713
70,1,0,0,1.687248
70,0,0,1,1.478375
70,1,1,1,0.938509
11,0,0,1,2.508129
11,0,0,1,0.972287
11,1,1,1,1.588812
11,0,0,1,1.551667
11,1,0,0,1.196056
11,1,1,1,1.632179
11,1,0,0,1.706911
11,0,0,1,NA
11,1,1,1,2.083245
11,0,0,1,1.686357
11,0,1,0,1.783496
11,1,1,1,0.872409
11,0,0,1,1.282132
11,0,0,1,1.08569
11,0,0,1,0.872816
11,1,1,1,1.280636
11,1,1,1,NA
11,0,1,0,2.216729
11,1,1,1,1.17324
11,0,0,1,1.268973
11,0,0,1,1.076881
11,1,0,0,0.878506
11,0,0,1,0.99085
11,1,1,1,0.961761
11,0,1,0,0.985812
11,0,0,1,2.076034
11,0,0,1,0.974704
11,0,0,1,1.085432
11,1,1,1,2.248874
11,0,0,1,1.657593
11,0,0,1,2.154699
11,1,1,1,1.811183
11,0,0,1,1.330755
11,0,1,0,2.136337
11,0,0,1,1.396875
11,0,0,1,0.968668
11,0,1,0,1.153138
11,0,1,0,0.861028
11,0,0,1,1.057038
11,0,0,1,1.198865
11,1,0,0,2.303252
11,1,0,0,1.094059
11,0,0,1,1.204035
11,1,0,0,0.879526
11,1,0,0,2.010089
11,0,0,1,1.476674
11,0,1,0,1.273307
11,0,0,1,1.53182
11,0,1,0,1.282827
11,0,0,1,1.059107
11,1,0,0,3.06199
11,1,1,1,1.608342
11,1,1,1,1.06238
11,1,1,1,0.97979
11,1,1,1,1.722128
11,0,1,0,1.388769
11,0,0,1,1.47019
11,1,1,1,1.066438
11,1,0,0,0.872908
11,1,1,1,0.752957
11,1,0,0,1.789113
11,0,0,1,1.073552
11,1,0,0,0.991727
11,1,1,1,1.371524
11,0,1,0,1.187091
11,1,1,1,1.079159
11,0,1,0,0.989471
11,0,1,0,0.965456
11,1,1,1,0.974111
11,0,1,0,0.876597
11,0,0,1,1.168312
11,0,0,1,0.854661
11,0,0,1,0.876316
11,1,0,0,0.873268
11,1,1,1,1.071506
11,0,0,1,1.477262
11,1,1,1,1.051781
11,1,0,0,1.250711
11,1,0,0,1.715857
11,0,1,0,1.2553
11,1,1,1,1.06705
11,0,1,0,1.634904
11,0,0,1,2.021959
11,1,1,1,1.473008
11,1,1,1,1.152482
11,1,1,1,0.544484
11,1,1,1,0.848283
11,0,0,1,1.60371
11,0,0,1,0.974069
11,1,1,1,1.713294
11,1,1,1,0.958393
11,0,1,0,1.065229
11,1,1,1,0.856313
11,1,1,1,2.72455
11,1,1,1,0.875763
11,0,1,0,0.76802
11,0,0,1,1.065002
11,1,0,0,0.773945
11,0,0,1,0.767927
11,1,0,0,0.770767
11,1,0,0,2.087591
11,0,0,1,1.461295
11,1,1,1,1.899948
11,1,1,1,1.182678
11,1,0,0,1.631692
11,0,1,0,1.469801
11,1,0,0,1.163168
11,1,1,1,1.156146
11,1,0,0,1.165731
11,1,1,1,1.073471
11,1,1,1,1.380086
11,0,1,0,1.270696
12,1,0,0,NA
12,0,0,1,1.380917
12,1,1,1,2.249004
12,0,0,1,1.236936
12,1,1,1,1.500485
12,0,0,1,1.797087
12,1,1,1,1.930381
12,1,1,1,2.194227
12,0,0,1,1.375352
12,1,0,0,1.455488
12,0,0,1,0.959957
12,1,1,1,1.606675
12,1,1,1,1.358247
12,1,0,0,1.258538
12,1,0,0,1.306008
12,1,0,0,1.181265
12,0,0,1,1.062066
12,0,1,0,1.506638
12,0,0,1,1.157467
12,1,1,1,1.589484
12,0,0,1,1.149557
12,0,0,1,1.069037
12,1,0,0,1.381955
12,1,1,1,NA
12,1,0,0,1.354149
12,0,0,1,1.247564
12,0,0,1,1.552223
12,0,0,1,1.167022
12,0,0,1,1.257808
12,1,1,1,1.271369
12,1,1,1,1.584087
12,0,0,1,1.185304
12,0,0,1,1.355747
12,1,1,1,1.605194
12,0,0,1,1.256198
12,1,1,1,1.498074
12,0,0,1,1.378626
12,0,0,1,1.281207
12,0,0,1,1.478937
12,1,1,1,1.729225
12,0,0,1,1.271968
12,1,1,1,NA
12,1,1,1,1.776355
12,0,0,1,1.34455
12,1,0,0,NA
12,0,0,1,NA
12,0,1,0,1.629078
12,0,0,1,1.281741
12,1,0,0,1.266107
12,0,0,1,1.146067
12,1,1,1,1.374956
12,0,0,1,1.187345
12,1,1,1,1.262002
12,0,0,1,1.263634
12,1,1,1,1.48105
12,1,1,1,1.379093
12,0,0,1,1.16589
12,1,1,1,NA
12,0,1,0,1.594184
12,0,0,1,1.192836
12,1,1,1,1.70532
12,0,0,1,1.297584
12,0,0,1,1.158557
12,1,1,1,1.509348
12,1,1,1,1.480796
12,0,0,1,1.265497
12,0,0,1,1.281782
12,0,0,1,1.477769
12,0,0,1,1.180606
12,1,1,1,2.019823
12,1,0,0,1.718988
12,1,1,1,1.597212
12,1,1,1,1.373299
12,0,0,1,1.809473
12,1,0,0,1.72599
12,0,0,1,2.212946
12,0,0,1,2.25197
12,0,0,1,1.943539
12,0,0,1,1.273157
12,1,1,1,1.616607
12,0,0,1,1.917122
12,0,0,1,1.275722
12,0,0,1,1.189873
12,1,1,1,1.471213
12,1,1,1,2.048278
12,1,1,1,1.909198
12,1,1,1,NA
12,1,1,1,1.689589
12,1,1,1,1.705091
12,0,0,1,1.377124
12,0,0,1,2.121008
12,1,1,1,1.404969
12,0,0,1,1.168299
12,1,1,1,1.497136
12,0,0,1,1.717557
12,0,0,1,1.300453
12,0,0,1,1.288385
12,1,0,0,1.181651
12,1,1,1,1.678928
12,0,0,1,1.487004
12,1,1,1,1.477074
12,0,0,1,1.280241
12,0,0,1,1.426689
12,1,1,1,1.388753
12,1,1,1,1.602712
12,0,0,1,1.158577
12,0,0,1,1.411256
12,1,1,1,2.012863
12,1,1,1,1.40457
12,1,0,0,1.727482
12,1,1,1,1.498087
12,1,1,1,1.715951
13,0,0,1,1.798608
13,1,1,1,2.236562
13,0,1,0,1.738948
13,0,1,0,NA
13,1,1,1,2.97171
13,1,1,1,1.766907
13,0,0,1,2.926999
13,0,0,1,1.822036
13,0,0,1,1.311388
13,1,1,1,1.721312
13,0,0,1,1.60711
13,0,0,1,1.273754
13,1,1,1,1.492127
13,1,1,1,1.384893
13,0,1,0,1.525255
13,1,1,1,1.755181
13,1,1,1,2.279901
13,1,1,1,1.405809
13,1,1,1,1.652409
13,1,1,1,1.429126
13,1,1,1,1.531443
13,0,0,1,1.621824
13,0,0,1,3.099667
13,0,0,1,1.880153
13,0,0,1,2.739601
13,0,0,1,1.878839
13,1,1,1,1.730001
13,1,1,1,1.315237
13,1,1,1,2.745013
13,0,0,1,1.600273
13,1,1,1,1.513087
13,0,0,1,2.63113
13,1,1,1,2.082479
13,1,1,1,2.876278
13,1,1,1,1.302465
13,1,1,1,1.548806
13,0,0,1,2.719509
13,0,1,0,2.264151
13,1,1,1,1.550867
13,0,0,1,1.617887
13,0,0,1,2.502138
13,0,0,1,1.975323
13,0,0,1,1.721882
13,0,0,1,1.520765
13,0,0,1,1.524997
13,1,1,1,1.716971
13,1,1,1,2.223535
13,1,1,1,1.654581
13,1,1,1,1.424817
13,1,1,1,1.848851
13,0,0,1,1.624266
13,0,0,1,1.32052
13,0,0,1,1.760111
13,1,1,1,1.809257
13,1,1,1,1.540064
13,1,1,1,1.543148
13,1,1,1,1.861826
13,0,0,1,1.637242
13,0,0,1,1.516726
13,1,1,1,3.1413
13,0,0,1,1.702204
13,1,1,1,1.80107
13,1,1,1,3.007705
13,0,0,1,2.146889
13,1,1,1,1.915812
13,0,0,1,1.853222
13,1,1,1,1.831413
13,0,0,1,2.064335
13,0,1,0,1.595088
13,0,0,1,1.577312
13,0,0,1,1.525486
13,1,1,1,2.064759
13,0,0,1,1.395676
13,1,1,1,1.609274
13,0,0,1,1.609043
13,1,1,1,1.623682
13,0,0,1,1.490652
13,1,1,1,2.174451
13,1,1,1,1.539825
13,0,0,1,1.844975
13,0,0,1,1.287813
13,0,0,1,1.398844
13,1,1,1,NA
13,1,1,1,1.4320600000000001
13,1,1,1,1.418506
13,0,1,0,1.648383
13,0,0,1,1.621572
13,0,0,1,1.295128
13,0,0,1,1.402279
13,0,0,1,3.019973
13,0,0,1,1.772475
13,1,1,1,1.93699
13,1,0,0,2.052012
13,0,0,1,1.320593
13,1,1,1,1.820724
13,1,1,1,1.735243
13,0,0,1,1.831955
13,1,1,1,3.033931
13,0,0,1,2.041894
13,1,1,1,1.627439
13,1,0,0,NA
13,0,1,0,1.317443
13,1,1,1,2.432577
13,0,0,1,1.52813
13,1,1,1,3.052155
13,0,0,1,NA
13,1,1,1,2.3502710000000002
13,1,1,1,1.416536
13,0,1,0,2.84998
13,1,1,1,2.390051
13,0,0,1,1.696687
13,1,1,1,1.701212
14,0,1,0,2.784421
14,0,1,0,1.964619
14,1,1,1,2.177668
14,1,1,1,1.420902
14,1,1,1,1.206513
14,0,0,1,1.927943
14,0,1,0,1.406994
14,0,0,1,1.516919
14,0,0,1,1.260471
14,0,0,1,1.192281
14,0,0,1,0.989126
14,0,1,0,1.829503
14,0,1,0,1.745872
14,0,0,1,1.79922
14,0,0,1,3.135027
14,0,0,1,1.095144
14,1,1,1,1.830933
14,0,0,1,1.890964
14,1,1,1,1.51026
14,1,1,1,1.203155
14,1,1,1,1.308113
14,1,1,1,2.183017
14,0,0,1,2.145251
14,1,1,1,1.598949
14,0,1,0,1.407364
14,1,1,1,1.970775
14,1,1,1,1.409112
14,1,1,1,1.527028
14,0,1,0,2.832725
14,1,1,1,1.31681
14,0,1,0,1.201035
14,1,1,1,1.20416
14,1,1,1,1.208133
14,1,1,1,1.095384
14,0,0,1,1.728109
14,0,0,1,1.094412
14,0,0,1,1.529859
14,0,1,0,2.379736
14,1,1,1,1.195855
14,1,1,1,1.183402
14,1,1,1,1.531707
14,1,1,1,1.613889
14,1,1,1,1.321318
14,1,1,1,1.204842
14,0,1,0,1.535784
14,0,0,1,2.723301
14,0,1,0,1.515998
14,1,1,1,1.640942
14,0,0,1,2.1678
14,0,0,1,1.305172
14,1,1,1,1.516932
14,1,1,1,3.171063
14,0,0,1,3.356202
14,0,1,0,1.71263
14,1,1,1,1.297294
14,1,1,1,1.205471
14,0,1,0,3.160751
14,1,1,1,1.532245
14,1,1,1,1.205115
14,0,0,1,1.504463
14,1,1,1,1.614617
14,1,1,1,1.173308
14,0,0,1,3.949531
14,1,0,0,NA
14,0,1,0,1.607691
14,0,0,1,1.990786
14,0,1,0,2.048274
14,0,0,1,1.489413
14,1,1,1,2.535983
14,1,1,1,1.848967
14,1,1,1,1.195594
14,1,1,1,1.095286
14,0,0,1,3.324751
14,1,1,1,1.286039
14,1,1,1,1.204388
14,0,1,0,1.096221
14,1,1,1,1.088039
14,0,1,0,1.098388
14,0,1,0,1.094733
14,0,0,1,1.630122
14,0,1,0,1.924811
14,1,1,1,1.165058
14,1,1,1,0.976146
14,1,1,1,0.986671
14,1,1,1,0.985795
14,0,1,0,1.754276
14,0,1,0,1.537326
14,0,1,0,0.972279
14,1,1,1,0.985834
14,1,1,1,1.204596
14,1,1,1,1.317321
14,1,1,1,1.642642
14,1,1,1,1.314389
14,1,1,1,2.896746
14,1,1,1,1.950546
14,0,1,0,2.08421
14,0,1,0,1.641346
14,0,1,0,1.296594
14,1,1,1,NA
14,1,1,1,2.958453
14,1,0,0,1.713778
14,1,1,1,1.291912
14,0,0,1,1.615388
14,0,1,0,NA
14,0,0,1,1.600761
14,0,0,1,1.582006
14,1,1,1,1.91925
14,0,0,1,1.886978
14,0,0,1,1.480341
14,0,0,1,2.0754
14,1,1,1,2.27168
14,0,0,1,1.495313
15,0,0,1,2.183102
15,1,1,1,1.617243
15,0,1,0,1.205378
15,1,1,1,1.094143
15,1,1,1,1.091893
15,1,1,1,1.085222
15,1,1,1,0.983788
15,0,1,0,1.416132
15,1,1,1,1.194931
15,0,1,0,1.42388
15,0,1,0,1.64496
15,0,1,0,1.286338
15,1,1,1,1.3115
15,1,1,1,1.199804
15,1,1,1,1.188371
15,1,1,1,1.207516
15,0,0,1,1.712288
15,0,1,0,1.174839
15,1,1,1,1.384939
15,0,1,0,1.094626
15,1,1,1,1.864265
15,0,1,0,1.098173
15,0,0,1,NA
15,1,1,1,1.18879
15,1,1,1,1.208025
15,0,0,1,2.39507
15,0,0,1,1.394332
15,0,0,1,2.29737
15,0,1,0,2.045784
15,1,1,1,1.284978
15,1,1,1,1.094859
15,0,1,0,0.989398
15,0,1,0,1.195939
15,1,1,1,1.207036
15,1,1,1,1.860967
15,0,1,0,1.199384
15,0,1,0,NA
15,0,0,1,1.610765
15,0,1,0,1.168752
15,1,1,1,1.203963
15,0,1,0,1.198835
15,1,1,1,1.199094
15,0,1,0,1.09513
15,1,1,1,1.098546
15,0,1,0,3.064244
15,1,1,1,NA
15,1,1,1,1.422421
15,0,1,0,NA
15,1,1,1,1.414531
15,0,1,0,1.284376
15,0,0,1,2.392285
15,0,0,1,2.558843
15,1,1,1,1.720366
15,1,1,1,1.205093
15,1,1,1,1.399369
15,0,0,1,1.7118
15,1,1,1,1.62672
15,1,1,1,1.964311
15,1,1,1,0.980091
15,0,1,0,0.975319
15,1,1,1,0.867357
15,1,1,1,0.972191
15,1,1,1,1.29025
15,1,1,1,1.520847
15,1,1,1,1.504876
15,0,1,0,1.084656
15,1,1,1,1.194666
15,1,1,1,1.412333
15,0,1,0,1.084816
15,0,1,0,1.634463
15,0,1,0,1.086204
15,1,1,1,1.313917
15,1,1,1,2.192032
15,1,1,1,2.189633
15,1,1,1,1.423306
15,1,1,1,1.09573
15,1,1,1,1.314291
15,0,0,1,2.790373
15,0,1,0,NA
15,0,1,0,NA
15,1,1,1,1.5322
15,0,1,0,0.766733
15,0,1,0,0.980273
15,0,1,0,0.875938
15,0,1,0,0.867723
15,1,1,1,1.20488
15,0,1,0,0.98623
15,0,1,0,1.095657
15,1,1,1,1.205592
15,1,1,1,1.413986
15,0,1,0,1.089563
15,0,1,0,NA
15,0,0,1,NA
15,0,1,0,1.1581
15,1,1,1,1.50886
15,0,0,1,2.455434
15,0,1,0,3.38299
15,0,0,1,2.056548
15,0,0,1,2.163208
15,1,1,1,1.6211
15,1,1,1,1.179839
15,0,1,0,1.379559
15,1,1,1,1.298757
15,0,0,1,1.721244
15,1,1,1,1.080461
15,1,1,1,0.980276
15,0,1,0,1.957755
15,1,1,1,1.861469
15,0,1,0,1.533416
15,1,1,1,1.094531
15,1,1,1,0.882842
15,0,0,1,2.484347
16,1,1,1,NA
16,1,1,1,NA
16,1,1,1,2.402482
16,0,0,1,1.734282
16,0,0,1,1.094035
16,1,1,1,1.937528
16,1,1,1,1.514483
16,1,1,1,0.986216
16,0,0,1,1.389159
16,0,0,1,1.581535
16,0,0,1,1.173647
16,1,1,1,2.430029
16,0,0,1,2.253266
16,0,1,0,1.271626
16,1,1,1,1.364043
16,0,0,1,1.276158
16,1,1,1,0.96704
16,1,1,1,1.159416
16,0,0,1,1.288538
16,1,1,1,1.735272
16,1,1,1,1.474123
16,1,1,1,2.578706
16,0,0,1,1.512361
16,0,0,1,1.481385
16,0,0,1,0.989357
16,0,1,0,1.614183
16,1,1,1,1.91558
16,0,0,1,1.295077
16,1,1,1,1.956971
16,0,0,1,1.364663
16,0,0,1,1.175631
16,1,1,1,1.481848
16,0,0,1,1.449247
16,1,1,1,1.255981
16,0,0,1,1.480313
16,0,0,1,1.456017
16,0,0,1,1.270313
16,0,1,0,1.935384
16,0,0,1,1.587435
16,1,1,1,1.581373
16,1,1,1,1.21309
16,1,1,1,1.078241
16,0,0,1,1.703767
16,0,0,1,1.831988
16,1,1,1,NA
16,1,1,1,2.435206
16,0,0,1,1.50566
16,1,1,1,1.241178
16,0,0,1,1.280778
16,0,0,1,1.259387
16,1,1,1,1.507258
16,0,0,1,1.299978
16,1,1,1,1.247763
16,1,1,1,1.380955
16,1,1,1,1.299051
16,1,1,1,1.318134
16,0,0,1,1.292217
16,1,1,1,1.154115
16,0,0,1,1.626958
16,1,1,1,1.395286
16,0,0,1,1.281977
16,0,0,1,2.335553
16,0,0,1,NA
16,1,1,1,1.402629
16,0,0,1,1.292886
16,0,0,1,1.448045
16,1,1,1,NA
16,0,0,1,2.002992
16,1,1,1,1.250781
16,0,0,1,1.469095
16,1,1,1,2.036905
16,0,0,1,1.400625
16,0,0,1,1.286395
16,0,0,1,1.303876
16,1,1,1,1.510596
16,0,1,0,1.099489
16,1,1,1,1.195861
16,1,1,1,1.104076
16,0,0,1,1.409919
16,1,1,1,1.577675
16,1,1,1,1.099994
16,0,0,1,2.066422
16,1,1,1,1.074068
16,1,1,1,1.201598
16,0,0,1,1.295471
16,1,1,1,1.299144
16,1,0,0,1.721325
16,1,1,1,1.757252
16,1,1,1,1.096996
16,0,0,1,1.517457
16,0,1,0,2.01608
16,1,1,1,1.329147
16,1,1,1,1.080335
16,1,1,1,0.971286
16,1,1,1,1.749163
16,1,0,0,NA
16,1,1,1,1.075335
16,0,0,1,1.491433
16,0,0,1,1.297503
16,1,1,1,1.219857
16,0,1,0,1.509602
16,1,1,1,1.098217
16,0,0,1,1.602816
16,0,0,1,2.021831
16,1,1,1,1.481758
16,1,1,1,1.19419
16,0,0,1,1.79669
16,0,0,1,1.359527
16,1,1,1,1.605816
16,0,1,0,1.424331
16,0,1,0,1.302344
16,0,1,0,NA
17,0,1,0,NA
17,1,1,1,1.192499
17,1,1,1,1.102782
17,1,1,1,1.201915
17,1,1,1,1.649536
17,1,1,1,1.187655
17,0,0,1,1.503673
17,1,1,1,NA
17,1,1,1,0.979277
17,0,0,1,1.592188
17,0,0,1,1.09792
17,1,1,1,1.58616
17,0,0,1,1.590547
17,1,1,1,1.52664
17,1,1,1,1.206627
17,0,0,1,NA
17,0,1,0,NA
17,1,1,1,1.704113
17,1,1,1,1.267008
17,0,0,1,1.481435
17,0,1,0,1.493901
17,1,1,1,1.175203
17,1,1,1,1.04643
17,1,1,1,1.51667
17,0,0,1,1.590182
17,0,0,1,0.96334
17,1,1,1,1.593366
17,0,0,1,1.392064
17,1,0,0,NA
17,1,1,1,1.471171
17,0,0,1,1.572182
17,1,1,1,1.480749
17,1,1,1,NA
17,0,0,1,1.40653
17,0,1,0,1.404306
17,0,1,0,NA
17,1,1,1,1.195782
17,1,1,1,1.396268
17,0,0,1,1.403843
17,0,0,1,1.088327
17,0,1,0,2.039846
17,1,1,1,1.186599
17,1,1,1,1.082616
17,0,0,1,1.480171
17,1,1,1,1.269339
17,0,1,0,1.0855
17,0,1,0,0.967184
17,0,1,0,0.975786
17,0,0,1,1.183977
17,0,1,0,1.581047
17,1,1,1,1.395151
17,0,1,0,1.276286
17,0,0,1,1.704072
17,0,1,0,1.587653
17,1,1,1,1.172469
17,0,1,0,1.067518
17,1,1,1,NA
17,0,0,1,1.506291
17,1,0,0,2.14523
17,1,1,1,1.508446
17,1,1,1,0.972808
17,0,1,0,1.393148
17,1,0,0,NA
17,0,1,0,1.06926
17,0,0,1,1.586934
17,1,1,1,1.157875
17,0,0,1,1.59864
17,1,1,1,1.069022
17,0,0,1,1.271215
17,1,1,1,1.497394
17,1,1,1,1.084809
17,1,1,1,1.082747
17,1,1,1,1.386136
17,0,0,1,1.520676
17,1,1,1,1.946206
17,1,1,1,1.159807
17,1,1,1,1.064332
17,0,0,1,1.481334
17,1,1,1,1.288225
17,0,0,1,2.129173
17,0,0,1,1.460581
17,0,0,1,NA
17,1,1,1,1.708381
17,0,0,1,1.390481
17,0,1,0,1.188542
17,1,1,1,1.384081
17,0,0,1,NA
17,1,1,1,1.282385
17,0,1,0,1.407905
17,0,0,1,1.515276
17,1,0,0,0.985599
17,1,1,1,1.396279
17,0,1,0,2.363084
17,1,1,1,1.096492
17,0,1,0,1.860087
17,1,1,1,1.391924
17,1,1,1,1.08646
17,0,0,1,1.734535
17,1,1,1,2.427754
17,0,0,1,1.401868
17,1,1,1,1.719811
17,1,1,1,1.182917
17,0,0,1,1.484119
17,0,0,1,2.02644
17,0,1,0,1.48775
17,1,1,1,1.095417
17,0,0,1,1.409663
17,0,0,1,1.311138
17,0,0,1,1.320439
17,1,1,1,1.605735
17,0,0,1,NA
17,1,1,1,1.410393
18,0,0,1,1.740949
18,0,0,1,1.215797
18,0,0,1,1.076258
18,0,0,1,1.774783
18,0,0,1,1.31394
18,1,1,1,1.394544
18,1,1,1,1.282753
18,1,1,1,2.59899
18,1,1,1,2.279862
18,1,1,1,1.484148
18,1,1,1,1.405352
18,1,1,1,1.214475
18,1,1,1,2.28647
18,0,0,1,1.397018
18,0,0,1,1.331339
18,1,1,1,1.801364
18,1,1,1,NA
18,0,0,1,1.605004
18,1,1,1,1.827137
18,0,0,1,1.66882
18,0,0,1,1.095452
18,1,1,1,2.377416
18,0,0,1,3.246979
18,1,1,1,1.617997
18,0,0,1,1.908576
18,1,1,1,2.365371
18,1,1,1,1.792793
18,1,1,1,1.752074
18,1,1,1,3.194144
18,1,1,1,2.583653
18,1,1,1,1.186665
18,1,1,1,1.858994
18,1,1,1,1.307976
18,1,1,1,1.310953
18,0,0,1,1.40204
18,1,1,1,1.732363
