id,new_item,new_resp,correct,rt,trial
9,1,1,1,1.188959,39
9,1,1,1,1.530123,40
9,0,0,1,1.316228,41
9,1,1,1,NA,42
9,0,0,1,1.303024,43
9,0,0,1,1.209258,44
9,1,1,1,1.515151,45
9,1,1,1,1.628946,46
9,1,0,0,1.646442,47
9,0,0,1,1.103242,48
9,0,0,1,1.40604,49
9,0,0,1,2.183481,50
9,1,1,1,1.831791,51
9,1,1,1,1.319439,52
9,0,0,1,1.31107,53
9,0,0,1,1.197481,54
9,0,0,1,1.095253,55
9,1,1,1,1.617879,56
9,0,0,1,1.517677,57
9,0,0,1,1.293518,58
9,1,1,1,NA,59
9,1,1,1,1.615216,60
9,0,0,1,1.59281,61
9,1,1,1,1.393224,62
9,0,0,1,1.509853,63
9,1,1,1,1.531217,64
9,0,0,1,1.411238,65
9,1,1,1,1.950072,66
9,0,0,1,1.498209,67
9,0,0,1,1.211541,68
9,0,0,1,1.087403,69
9,1,1,1,1.732753,70
9,0,1,0,NA,71
9,0,0,1,1.191569,72
9,1,1,1,1.514943,73
9,0,0,1,1.521439,74
9,1,1,1,1.942855,75
9,0,0,1,1.404544,76
9,0,0,1,1.208849,77
9,0,0,1,1.095684,78
9,1,1,1,1.512425,79
9,0,0,1,1.401043,80
9,1,1,1,1.386132,81
9,1,1,1,1.10605,82
9,0,1,0,1.530371,83
9,0,0,1,1.393473,84
9,0,0,1,1.207893,85
9,0,0,1,1.322691,86
9,1,1,1,1.59495,87
9,0,0,1,1.610452,88
9,1,1,1,NA,89
9,1,1,1,1.311546,90
9,1,1,1,2.19862,91
9,0,0,1,1.787481,92
9,1,1,1,1.825144,93
9,1,1,1,1.745219,94
9,1,1,1,1.210893,95
9,1,1,1,1.427291,96
9,1,1,1,1.538726,97
9,1,0,0,1.493088,98
9,0,0,1,1.279324,99
9,0,0,1,1.741271,100
9,0,0,1,1.204495,101
9,0,1,0,1.855629,102
9,1,1,1,1.32148,103
9,0,0,1,1.41812,104
9,0,0,1,1.429959,105
9,1,1,1,1.625266,106
9,1,1,1,1.432843,107
9,0,0,1,1.511166,108
9,1,1,1,1.395003,109
9,1,1,1,1.978659,110
9,1,1,1,1.740722,111
9,0,0,1,1.520341,112
10,0,1,0,1.840293,1
10,0,0,1,NA,2
10,0,0,1,1.41928,3
10,0,0,1,1.101928,4
10,1,1,1,1.621036,5
10,1,1,1,1.093347,6
10,1,1,1,1.098164,7
10,1,1,1,1.209317,8
10,0,1,0,NA,9
10,1,1,1,1.396061,10
10,0,1,0,1.310212,11
10,0,0,1,1.617511,12
10,0,1,0,1.628678,13
10,1,1,1,1.714992,14
10,1,1,1,1.082756,15
10,0,0,1,1.932348,16
10,0,1,0,1.830946,17
10,0,1,0,0.664304,18
10,1,1,1,1.406042,19
10,0,0,1,1.494846,20
10,1,1,1,1.05583,21
10,0,1,0,1.204948,22
10,0,0,1,1.736586,23
10,1,1,1,1.076691,24
10,1,1,1,1.816937,25
10,0,0,1,1.399838,26
10,1,1,1,1.189516,27
10,1,1,1,0.876163,28
10,1,1,1,1.09857,29
10,0,1,0,1.937794,30
10,0,1,0,0.864223,31
10,1,1,1,0.979155,32
10,0,1,0,0.97094,33
10,0,1,0,0.863936,34
10,1,1,1,1.086269,35
10,1,1,1,0.977292,36
10,0,1,0,0.876645,37
10,1,1,1,0.876103,38
10,1,1,1,0.877173,39
10,1,1,1,0.767122,40
10,1,1,1,0.764999,41
10,0,1,0,0.872399,42
10,0,0,1,1.379739,43
10,0,0,1,1.409596,44
10,1,1,1,0.972706,45
10,0,1,0,0.771278,46
10,0,1,0,0.767407,47
10,1,1,1,1.100913,48
10,0,1,0,1.21445,49
10,1,1,1,1.190092,50
10,1,1,1,0.755921,51
10,1,1,1,0.989932,52
10,1,1,1,0.877452,53
10,1,1,1,0.76708,54
10,0,1,0,0.767604,55
10,1,1,1,0.767755,56
10,0,1,0,0.882165,57
10,1,1,1,0.658029,58
10,1,1,1,0.983234,59
10,1,1,1,0.877416,60
10,0,1,0,0.767755,61
10,1,1,1,0.770399,62
10,1,1,1,0.767293,63
10,0,1,0,0.758547,64
10,1,1,1,0.770962,65
10,0,1,0,0.657222,66
10,1,1,1,0.996657,67
10,0,1,0,1.538729,68
10,0,1,0,1.303372,69
10,0,1,0,0.878175,70
10,1,1,1,1.216334,71
10,1,1,1,1.283202,72
10,1,1,1,1.088144,73
10,1,1,1,0.869329,74
10,0,1,0,1.728224,75
10,1,1,1,0.97706,76
10,1,0,0,1.847394,77
10,1,1,1,0.970235,78
10,0,1,0,0.539791,79
10,1,1,1,0.880288,80
10,0,1,0,0.74267,81
10,1,1,1,0.767677,82
10,1,1,1,0.876943,83
10,0,1,0,0.877425,84
10,0,1,0,0.755372,85
10,0,1,0,0.861254,86
10,1,1,1,0.861241,87
10,0,1,0,0.767975,88
10,0,1,0,0.767934,89
10,1,1,1,0.864767,90
10,0,1,0,0.757317,91
10,0,1,0,0.648838,92
10,0,1,0,0.658873,93
10,1,1,1,0.774141,94
10,0,1,0,0.771388,95
10,0,1,0,0.771182,96
10,0,1,0,1.095132,97
10,0,1,0,0.877156,98
10,1,1,1,0.880772,99
10,0,1,0,0.657783,100
10,0,0,1,1.486435,101
10,1,1,1,1.087208,102
10,1,1,1,0.439685,103
10,1,1,1,0.757364,104
10,0,1,0,0.65817,105
10,1,1,1,0.767802,106
10,0,1,0,0.658165,107
10,1,1,1,0.439201,108
10,0,1,0,0.430216,109
10,1,1,1,0.429349,110
10,0,1,0,NA,111
10,0,1,0,0.658975,112
11,0,0,1,2.508129,1
11,0,0,1,0.972287,2
11,1,1,1,1.588812,3
11,0,0,1,1.551667,4
11,1,0,0,1.196056,5
11,1,1,1,1.632179,6
11,1,0,0,1.706911,7
11,0,0,1,NA,8
11,1,1,1,2.083245,9
11,0,0,1,1.686357,10
11,0,1,0,1.783496,11
11,1,1,1,0.872409,12
11,0,0,1,1.282132,13
11,0,0,1,1.08569,14
11,0,0,1,0.872816,15
11,1,1,1,1.280636,16
11,1,1,1,NA,17
11,0,1,0,2.216729,18
11,1,1,1,1.17324,19
11,0,0,1,1.268973,20
11,0,0,1,1.076881,21
11,1,0,0,0.878506,22
11,0,0,1,0.99085,23
11,1,1,1,0.961761,24
11,0,1,0,0.985812,25
11,0,0,1,2.076034,26
11,0,0,1,0.974704,27
11,0,0,1,1.085432,28
11,1,1,1,2.248874,29
11,0,0,1,1.657593,30
11,0,0,1,2.154699,31
11,1,1,1,1.811183,32
11,0,0,1,1.330755,33
11,0,1,0,2.136337,34
11,0,0,1,1.396875,35
11,0,0,1,0.968668,36
11,0,1,0,1.153138,37
11,0,1,0,0.861028,38
11,0,0,1,1.057038,39
11,0,0,1,1.198865,40
11,1,0,0,2.303252,41
11,1,0,0,1.094059,42
11,0,0,1,1.204035,43
11,1,0,0,0.879526,44
11,1,0,0,2.010089,45
11,0,0,1,1.476674,46
11,0,1,0,1.273307,47
11,0,0,1,1.53182,48
11,0,1,0,1.282827,49
11,0,0,1,1.059107,50
11,1,0,0,3.06199,51
11,1,1,1,1.608342,52
11,1,1,1,1.06238,53
11,1,1,1,0.97979,54
11,1,1,1,1.722128,55
11,0,1,0,1.388769,56
11,0,0,1,1.47019,57
11,1,1,1,1.066438,58
11,1,0,0,0.872908,59
11,1,1,1,0.752957,60
11,1,0,0,1.789113,61
11,0,0,1,1.073552,62
11,1,0,0,0.991727,63
11,1,1,1,1.371524,64
11,0,1,0,1.187091,65
11,1,1,1,1.079159,66
11,0,1,0,0.989471,67
11,0,1,0,0.965456,68
11,1,1,1,0.974111,69
11,0,1,0,0.876597,70
11,0,0,1,1.168312,71
11,0,0,1,0.854661,72
11,0,0,1,0.876316,73
11,1,0,0,0.873268,74
11,1,1,1,1.071506,75
11,0,0,1,1.477262,76
11,1,1,1,1.051781,77
11,1,0,0,1.250711,78
11,1,0,0,1.715857,79
11,0,1,0,1.2553,80
11,1,1,1,1.06705,81
11,0,1,0,1.634904,82
11,0,0,1,2.021959,83
11,1,1,1,1.473008,84
11,1,1,1,1.152482,85
11,1,1,1,0.544484,86
11,1,1,1,0.848283,87
11,0,0,1,1.60371,88
11,0,0,1,0.974069,89
11,1,1,1,1.713294,90
11,1,1,1,0.958393,91
11,0,1,0,1.065229,92
11,1,1,1,0.856313,93
11,1,1,1,2.72455,94
11,1,1,1,0.875763,95
11,0,1,0,0.76802,96
11,0,0,1,1.065002,97
11,1,0,0,0.773945,98
11,0,0,1,0.767927,99
11,1,0,0,0.770767,100
11,1,0,0,2.087591,101
11,0,0,1,1.461295,102
11,1,1,1,1.899948,103
11,1,1,1,1.182678,104
11,1,0,0,1.631692,105
11,0,1,0,1.469801,106
11,1,0,0,1.163168,107
11,1,1,1,1.156146,108
11,1,0,0,1.165731,109
11,1,1,1,1.073471,110
11,1,1,1,1.380086,111
11,0,1,0,1.270696,112
12,1,0,0,NA,1
12,0,0,1,1.380917,2
12,1,1,1,2.249004,3
12,0,0,1,1.236936,4
12,1,1,1,1.500485,5
12,0,0,1,1.797087,6
12,1,1,1,1.930381,7
12,1,1,1,2.194227,8
12,0,0,1,1.375352,9
12,1,0,0,1.455488,10
12,0,0,1,0.959957,11
12,1,1,1,1.606675,12
12,1,1,1,1.358247,13
12,1,0,0,1.258538,14
12,1,0,0,1.306008,15
12,1,0,0,1.181265,16
12,0,0,1,1.062066,17
12,0,1,0,1.506638,18
12,0,0,1,1.157467,19
12,1,1,1,1.589484,20
12,0,0,1,1.149557,21
12,0,0,1,1.069037,22
12,1,0,0,1.381955,23
12,1,1,1,NA,24
12,1,0,0,1.354149,25
12,0,0,1,1.247564,26
12,0,0,1,1.552223,27
12,0,0,1,1.167022,28
12,0,0,1,1.257808,29
12,1,1,1,1.271369,30
12,1,1,1,1.584087,31
12,0,0,1,1.185304,32
12,0,0,1,1.355747,33
12,1,1,1,1.605194,34
12,0,0,1,1.256198,35
12,1,1,1,1.498074,36
12,0,0,1,1.378626,37
12,0,0,1,1.281207,38
12,0,0,1,1.478937,39
12,1,1,1,1.729225,40
12,0,0,1,1.271968,41
12,1,1,1,NA,42
12,1,1,1,1.776355,43
12,0,0,1,1.34455,44
12,1,0,0,NA,45
12,0,0,1,NA,46
12,0,1,0,1.629078,47
12,0,0,1,1.281741,48
12,1,0,0,1.266107,49
12,0,0,1,1.146067,50
12,1,1,1,1.374956,51
12,0,0,1,1.187345,52
12,1,1,1,1.262002,53
12,0,0,1,1.263634,54
12,1,1,1,1.48105,55
12,1,1,1,1.379093,56
12,0,0,1,1.16589,57
12,1,1,1,NA,58
12,0,1,0,1.594184,59
12,0,0,1,1.192836,60
12,1,1,1,1.70532,61
12,0,0,1,1.297584,62
12,0,0,1,1.158557,63
12,1,1,1,1.509348,64
12,1,1,1,1.480796,65
12,0,0,1,1.265497,66
12,0,0,1,1.281782,67
12,0,0,1,1.477769,68
12,0,0,1,1.180606,69
12,1,1,1,2.019823,70
12,1,0,0,1.718988,71
12,1,1,1,1.597212,72
12,1,1,1,1.373299,73
12,0,0,1,1.809473,74
12,1,0,0,1.72599,75
12,0,0,1,2.212946,76
12,0,0,1,2.25197,77
12,0,0,1,1.943539,78
12,0,0,1,1.273157,79
12,1,1,1,1.616607,80
12,0,0,1,1.917122,81
12,0,0,1,1.275722,82
12,0,0,1,1.189873,83
12,1,1,1,1.471213,84
12,1,1,1,2.048278,85
12,1,1,1,1.909198,86
12,1,1,1,NA,87
12,1,1,1,1.689589,88
12,1,1,1,1.705091,89
12,0,0,1,1.377124,90
12,0,0,1,2.121008,91
12,1,1,1,1.404969,92
12,0,0,1,1.168299,93
12,1,1,1,1.497136,94
12,0,0,1,1.717557,95
12,0,0,1,1.300453,96
12,0,0,1,1.288385,97
12,1,0,0,1.181651,98
12,1,1,1,1.678928,99
12,0,0,1,1.487004,100
12,1,1,1,1.477074,101
12,0,0,1,1.280241,102
12,0,0,1,1.426689,103
12,1,1,1,1.388753,104
12,1,1,1,1.602712,105
12,0,0,1,1.158577,106
12,0,0,1,1.411256,107
12,1,1,1,2.012863,108
12,1,1,1,1.40457,109
12,1,0,0,1.727482,110
12,1,1,1,1.498087,111
12,1,1,1,1.715951,112
13,0,0,1,1.798608,1
13,1,1,1,2.236562,2
13,0,1,0,1.738948,3
13,0,1,0,NA,4
13,1,1,1,2.97171,5
13,1,1,1,1.766907,6
13,0,0,1,2.926999,7
13,0,0,1,1.822036,8
13,0,0,1,1.311388,9
13,1,1,1,1.721312,10
13,0,0,1,1.60711,11
13,0,0,1,1.273754,12
13,1,1,1,1.492127,13
13,1,1,1,1.384893,14
13,0,1,0,1.525255,15
13,1,1,1,1.755181,16
13,1,1,1,2.279901,17
13,1,1,1,1.405809,18
13,1,1,1,1.652409,19
13,1,1,1,1.429126,20
13,1,1,1,1.531443,21
13,0,0,1,1.621824,22
13,0,0,1,3.099667,23
13,0,0,1,1.880153,24
13,0,0,1,2.739601,25
13,0,0,1,1.878839,26
13,1,1,1,1.730001,27
13,1,1,1,1.315237,28
13,1,1,1,2.745013,29
13,0,0,1,1.600273,30
13,1,1,1,1.513087,31
13,0,0,1,2.63113,32
13,1,1,1,2.082479,33
13,1,1,1,2.876278,34
13,1,1,1,1.302465,35
13,1,1,1,1.548806,36
13,0,0,1,2.719509,37
13,0,1,0,2.264151,38
13,1,1,1,1.550867,39
13,0,0,1,1.617887,40
13,0,0,1,2.502138,41
13,0,0,1,1.975323,42
13,0,0,1,1.721882,43
13,0,0,1,1.520765,44
13,0,0,1,1.524997,45
13,1,1,1,1.716971,46
13,1,1,1,2.223535,47
13,1,1,1,1.654581,48
13,1,1,1,1.424817,49
13,1,1,1,1.848851,50
13,0,0,1,1.624266,51
13,0,0,1,1.32052,52
13,0,0,1,1.760111,53
13,1,1,1,1.809257,54
13,1,1,1,1.540064,55
13,1,1,1,1.543148,56
13,1,1,1,1.861826,57
13,0,0,1,1.637242,58
13,0,0,1,1.516726,59
13,1,1,1,3.1413,60
13,0,0,1,1.702204,61
13,1,1,1,1.80107,62
13,1,1,1,3.007705,63
13,0,0,1,2.146889,64
13,1,1,1,1.915812,65
13,0,0,1,1.853222,66
13,1,1,1,1.831413,67
13,0,0,1,2.064335,68
13,0,1,0,1.595088,69
13,0,0,1,1.577312,70
13,0,0,1,1.525486,71
13,1,1,1,2.064759,72
13,0,0,1,1.395676,73
13,1,1,1,1.609274,74
13,0,0,1,1.609043,75
13,1,1,1,1.623682,76
13,0,0,1,1.490652,77
13,1,1,1,2.174451,78
13,1,1,1,1.539825,79
13,0,0,1,1.844975,80
13,0,0,1,1.287813,81
13,0,0,1,1.398844,82
13,1,1,1,NA,83
13,1,1,1,1.4320600000000001,84
13,1,1,1,1.418506,85
13,0,1,0,1.648383,86
13,0,0,1,1.621572,87
13,0,0,1,1.295128,88
13,0,0,1,1.402279,89
13,0,0,1,3.019973,90
13,0,0,1,1.772475,91
13,1,1,1,1.93699,92
13,1,0,0,2.052012,93
13,0,0,1,1.320593,94
13,1,1,1,1.820724,95
13,1,1,1,1.735243,96
13,0,0,1,1.831955,97
13,1,1,1,3.033931,98
13,0,0,1,2.041894,99
13,1,1,1,1.627439,100
13,1,0,0,NA,101
13,0,1,0,1.317443,102
13,1,1,1,2.432577,103
13,0,0,1,1.52813,104
13,1,1,1,3.052155,105
13,0,0,1,NA,106
13,1,1,1,2.3502710000000002,107
13,1,1,1,1.416536,108
13,0,1,0,2.84998,109
13,1,1,1,2.390051,110
13,0,0,1,1.696687,111
13,1,1,1,1.701212,112
14,0,1,0,2.784421,1
14,0,1,0,1.964619,2
14,1,1,1,2.177668,3
14,1,1,1,1.420902,4
14,1,1,1,1.206513,5
14,0,0,1,1.927943,6
14,0,1,0,1.406994,7
14,0,0,1,1.516919,8
14,0,0,1,1.260471,9
14,0,0,1,1.192281,10
14,0,0,1,0.989126,11
14,0,1,0,1.829503,12
14,0,1,0,1.745872,13
14,0,0,1,1.79922,14
14,0,0,1,3.135027,15
14,0,0,1,1.095144,16
14,1,1,1,1.830933,17
14,0,0,1,1.890964,18
14,1,1,1,1.51026,19
14,1,1,1,1.203155,20
14,1,1,1,1.308113,21
14,1,1,1,2.183017,22
14,0,0,1,2.145251,23
14,1,1,1,1.598949,24
14,0,1,0,1.407364,25
14,1,1,1,1.970775,26
14,1,1,1,1.409112,27
14,1,1,1,1.527028,28
14,0,1,0,2.832725,29
14,1,1,1,1.31681,30
14,0,1,0,1.201035,31
14,1,1,1,1.20416,32
14,1,1,1,1.208133,33
14,1,1,1,1.095384,34
14,0,0,1,1.728109,35
14,0,0,1,1.094412,36
14,0,0,1,1.529859,37
14,0,1,0,2.379736,38
14,1,1,1,1.195855,39
14,1,1,1,1.183402,40
14,1,1,1,1.531707,41
14,1,1,1,1.613889,42
14,1,1,1,1.321318,43
14,1,1,1,1.204842,44
14,0,1,0,1.535784,45
14,0,0,1,2.723301,46
14,0,1,0,1.515998,47
14,1,1,1,1.640942,48
14,0,0,1,2.1678,49
14,0,0,1,1.305172,50
14,1,1,1,1.516932,51
14,1,1,1,3.171063,52
14,0,0,1,3.356202,53
14,0,1,0,1.71263,54
14,1,1,1,1.297294,55
14,1,1,1,1.205471,56
14,0,1,0,3.160751,57
14,1,1,1,1.532245,58
14,1,1,1,1.205115,59
14,0,0,1,1.504463,60
14,1,1,1,1.614617,61
14,1,1,1,1.173308,62
14,0,0,1,3.949531,63
14,1,0,0,NA,64
14,0,1,0,1.607691,65
14,0,0,1,1.990786,66
14,0,1,0,2.048274,67
14,0,0,1,1.489413,68
14,1,1,1,2.535983,69
14,1,1,1,1.848967,70
14,1,1,1,1.195594,71
14,1,1,1,1.095286,72
14,0,0,1,3.324751,73
14,1,1,1,1.286039,74
14,1,1,1,1.204388,75
14,0,1,0,1.096221,76
14,1,1,1,1.088039,77
14,0,1,0,1.098388,78
14,0,1,0,1.094733,79
14,0,0,1,1.630122,80
14,0,1,0,1.924811,81
14,1,1,1,1.165058,82
14,1,1,1,0.976146,83
14,1,1,1,0.986671,84
14,1,1,1,0.985795,85
14,0,1,0,1.754276,86
14,0,1,0,1.537326,87
14,0,1,0,0.972279,88
14,1,1,1,0.985834,89
14,1,1,1,1.204596,90
14,1,1,1,1.317321,91
14,1,1,1,1.642642,92
14,1,1,1,1.314389,93
14,1,1,1,2.896746,94
14,1,1,1,1.950546,95
14,0,1,0,2.08421,96
14,0,1,0,1.641346,97
14,0,1,0,1.296594,98
14,1,1,1,NA,99
14,1,1,1,2.958453,100
14,1,0,0,1.713778,101
14,1,1,1,1.291912,102
14,0,0,1,1.615388,103
14,0,1,0,NA,104
14,0,0,1,1.600761,105
14,0,0,1,1.582006,106
14,1,1,1,1.91925,107
14,0,0,1,1.886978,108
14,0,0,1,1.480341,109
14,0,0,1,2.0754,110
14,1,1,1,2.27168,111
14,0,0,1,1.495313,112
15,0,0,1,2.183102,1
15,1,1,1,1.617243,2
15,0,1,0,1.205378,3
15,1,1,1,1.094143,4
15,1,1,1,1.091893,5
15,1,1,1,1.085222,6
15,1,1,1,0.983788,7
15,0,1,0,1.416132,8
15,1,1,1,1.194931,9
15,0,1,0,1.42388,10
15,0,1,0,1.64496,11
15,0,1,0,1.286338,12
15,1,1,1,1.3115,13
15,1,1,1,1.199804,14
15,1,1,1,1.188371,15
15,1,1,1,1.207516,16
15,0,0,1,1.712288,17
15,0,1,0,1.174839,18
15,1,1,1,1.384939,19
15,0,1,0,1.094626,20
15,1,1,1,1.864265,21
15,0,1,0,1.098173,22
15,0,0,1,NA,23
15,1,1,1,1.18879,24
15,1,1,1,1.208025,25
15,0,0,1,2.39507,26
15,0,0,1,1.394332,27
15,0,0,1,2.29737,28
15,0,1,0,2.045784,29
15,1,1,1,1.284978,30
15,1,1,1,1.094859,31
15,0,1,0,0.989398,32
15,0,1,0,1.195939,33
15,1,1,1,1.207036,34
15,1,1,1,1.860967,35
15,0,1,0,1.199384,36
15,0,1,0,NA,37
15,0,0,1,1.610765,38
15,0,1,0,1.168752,39
15,1,1,1,1.203963,40
15,0,1,0,1.198835,41
15,1,1,1,1.199094,42
15,0,1,0,1.09513,43
15,1,1,1,1.098546,44
15,0,1,0,3.064244,45
15,1,1,1,NA,46
15,1,1,1,1.422421,47
15,0,1,0,NA,48
15,1,1,1,1.414531,49
15,0,1,0,1.284376,50
15,0,0,1,2.392285,51
15,0,0,1,2.558843,52
15,1,1,1,1.720366,53
15,1,1,1,1.205093,54
15,1,1,1,1.399369,55
15,0,0,1,1.7118,56
15,1,1,1,1.62672,57
15,1,1,1,1.964311,58
15,1,1,1,0.980091,59
15,0,1,0,0.975319,60
15,1,1,1,0.867357,61
15,1,1,1,0.972191,62
15,1,1,1,1.29025,63
15,1,1,1,1.520847,64
15,1,1,1,1.504876,65
15,0,1,0,1.084656,66
15,1,1,1,1.194666,67
15,1,1,1,1.412333,68
15,0,1,0,1.084816,69
15,0,1,0,1.634463,70
15,0,1,0,1.086204,71
15,1,1,1,1.313917,72
15,1,1,1,2.192032,73
15,1,1,1,2.189633,74
15,1,1,1,1.423306,75
15,1,1,1,1.09573,76
15,1,1,1,1.314291,77
15,0,0,1,2.790373,78
15,0,1,0,NA,79
15,0,1,0,NA,80
15,1,1,1,1.5322,81
15,0,1,0,0.766733,82
15,0,1,0,0.980273,83
15,0,1,0,0.875938,84
15,0,1,0,0.867723,85
15,1,1,1,1.20488,86
15,0,1,0,0.98623,87
15,0,1,0,1.095657,88
15,1,1,1,1.205592,89
15,1,1,1,1.413986,90
15,0,1,0,1.089563,91
15,0,1,0,NA,92
15,0,0,1,NA,93
15,0,1,0,1.1581,94
15,1,1,1,1.50886,95
15,0,0,1,2.455434,96
15,0,1,0,3.38299,97
15,0,0,1,2.056548,98
15,0,0,1,2.163208,99
15,1,1,1,1.6211,100
15,1,1,1,1.179839,101
15,0,1,0,1.379559,102
15,1,1,1,1.298757,103
15,0,0,1,1.721244,104
15,1,1,1,1.080461,105
15,1,1,1,0.980276,106
15,0,1,0,1.957755,107
15,1,1,1,1.861469,108
15,0,1,0,1.533416,109
15,1,1,1,1.094531,110
15,1,1,1,0.882842,111
15,0,0,1,2.484347,112
16,1,1,1,NA,1
16,1,1,1,NA,2
16,1,1,1,2.402482,3
16,0,0,1,1.734282,4
16,0,0,1,1.094035,5
16,1,1,1,1.937528,6
16,1,1,1,1.514483,7
16,1,1,1,0.986216,8
16,0,0,1,1.389159,9
16,0,0,1,1.581535,10
16,0,0,1,1.173647,11
16,1,1,1,2.430029,12
16,0,0,1,2.253266,13
16,0,1,0,1.271626,14
16,1,1,1,1.364043,15
16,0,0,1,1.276158,16
16,1,1,1,0.96704,17
16,1,1,1,1.159416,18
16,0,0,1,1.288538,19
16,1,1,1,1.735272,20
16,1,1,1,1.474123,21
16,1,1,1,2.578706,22
16,0,0,1,1.512361,23
16,0,0,1,1.481385,24
16,0,0,1,0.989357,25
16,0,1,0,1.614183,26
16,1,1,1,1.91558,27
16,0,0,1,1.295077,28
16,1,1,1,1.956971,29
16,0,0,1,1.364663,30
16,0,0,1,1.175631,31
16,1,1,1,1.481848,32
16,0,0,1,1.449247,33
16,1,1,1,1.255981,34
16,0,0,1,1.480313,35
16,0,0,1,1.456017,36
16,0,0,1,1.270313,37
16,0,1,0,1.935384,38
16,0,0,1,1.587435,39
16,1,1,1,1.581373,40
16,1,1,1,1.21309,41
16,1,1,1,1.078241,42
16,0,0,1,1.703767,43
16,0,0,1,1.831988,44
16,1,1,1,NA,45
16,1,1,1,2.435206,46
16,0,0,1,1.50566,47
16,1,1,1,1.241178,48
16,0,0,1,1.280778,49
16,0,0,1,1.259387,50
16,1,1,1,1.507258,51
16,0,0,1,1.299978,52
16,1,1,1,1.247763,53
16,1,1,1,1.380955,54
16,1,1,1,1.299051,55
16,1,1,1,1.318134,56
16,0,0,1,1.292217,57
16,1,1,1,1.154115,58
16,0,0,1,1.626958,59
16,1,1,1,1.395286,60
16,0,0,1,1.281977,61
16,0,0,1,2.335553,62
16,0,0,1,NA,63
16,1,1,1,1.402629,64
16,0,0,1,1.292886,65
16,0,0,1,1.448045,66
16,1,1,1,NA,67
16,0,0,1,2.002992,68
16,1,1,1,1.250781,69
16,0,0,1,1.469095,70
16,1,1,1,2.036905,71
16,0,0,1,1.400625,72
16,0,0,1,1.286395,73
16,0,0,1,1.303876,74
16,1,1,1,1.510596,75
16,0,1,0,1.099489,76
16,1,1,1,1.195861,77
16,1,1,1,1.104076,78
16,0,0,1,1.409919,79
16,1,1,1,1.577675,80
16,1,1,1,1.099994,81
16,0,0,1,2.066422,82
16,1,1,1,1.074068,83
16,1,1,1,1.201598,84
16,0,0,1,1.295471,85
16,1,1,1,1.299144,86
16,1,0,0,1.721325,87
16,1,1,1,1.757252,88
16,1,1,1,1.096996,89
16,0,0,1,1.517457,90
16,0,1,0,2.01608,91
16,1,1,1,1.329147,92
16,1,1,1,1.080335,93
16,1,1,1,0.971286,94
16,1,1,1,1.749163,95
16,1,0,0,NA,96
16,1,1,1,1.075335,97
16,0,0,1,1.491433,98
16,0,0,1,1.297503,99
16,1,1,1,1.219857,100
16,0,1,0,1.509602,101
16,1,1,1,1.098217,102
16,0,0,1,1.602816,103
16,0,0,1,2.021831,104
16,1,1,1,1.481758,105
16,1,1,1,1.19419,106
16,0,0,1,1.79669,107
16,0,0,1,1.359527,108
16,1,1,1,1.605816,109
16,0,1,0,1.424331,110
16,0,1,0,1.302344,111
16,0,1,0,NA,112
17,0,1,0,NA,1
17,1,1,1,1.192499,2
17,1,1,1,1.102782,3
17,1,1,1,1.201915,4
17,1,1,1,1.649536,5
17,1,1,1,1.187655,6
17,0,0,1,1.503673,7
17,1,1,1,NA,8
17,1,1,1,0.979277,9
17,0,0,1,1.592188,10
17,0,0,1,1.09792,11
17,1,1,1,1.58616,12
17,0,0,1,1.590547,13
17,1,1,1,1.52664,14
17,1,1,1,1.206627,15
17,0,0,1,NA,16
17,0,1,0,NA,17
17,1,1,1,1.704113,18
17,1,1,1,1.267008,19
17,0,0,1,1.481435,20
17,0,1,0,1.493901,21
17,1,1,1,1.175203,22
17,1,1,1,1.04643,23
17,1,1,1,1.51667,24
17,0,0,1,1.590182,25
17,0,0,1,0.96334,26
17,1,1,1,1.593366,27
17,0,0,1,1.392064,28
17,1,0,0,NA,29
17,1,1,1,1.471171,30
17,0,0,1,1.572182,31
17,1,1,1,1.480749,32
17,1,1,1,NA,33
17,0,0,1,1.40653,34
17,0,1,0,1.404306,35
17,0,1,0,NA,36
17,1,1,1,1.195782,37
17,1,1,1,1.396268,38
17,0,0,1,1.403843,39
17,0,0,1,1.088327,40
17,0,1,0,2.039846,41
17,1,1,1,1.186599,42
17,1,1,1,1.082616,43
17,0,0,1,1.480171,44
17,1,1,1,1.269339,45
17,0,1,0,1.0855,46
17,0,1,0,0.967184,47
17,0,1,0,0.975786,48
17,0,0,1,1.183977,49
17,0,1,0,1.581047,50
17,1,1,1,1.395151,51
17,0,1,0,1.276286,52
17,0,0,1,1.704072,53
17,0,1,0,1.587653,54
17,1,1,1,1.172469,55
17,0,1,0,1.067518,56
17,1,1,1,NA,57
17,0,0,1,1.506291,58
17,1,0,0,2.14523,59
17,1,1,1,1.508446,60
17,1,1,1,0.972808,61
17,0,1,0,1.393148,62
17,1,0,0,NA,63
17,0,1,0,1.06926,64
17,0,0,1,1.586934,65
17,1,1,1,1.157875,66
17,0,0,1,1.59864,67
17,1,1,1,1.069022,68
17,0,0,1,1.271215,69
17,1,1,1,1.497394,70
17,1,1,1,1.084809,71
17,1,1,1,1.082747,72
17,1,1,1,1.386136,73
17,0,0,1,1.520676,74
17,1,1,1,1.946206,75
17,1,1,1,1.159807,76
17,1,1,1,1.064332,77
17,0,0,1,1.481334,78
17,1,1,1,1.288225,79
