"","sub","trial","stim","item","response","correct","RT"
"2232",108,216,"pict","old","new",0,1.70726
"2233",108,217,"pict","old","old",1,1.347651
"2234",108,218,"pict","new","old",0,0.966537
"2235",108,219,"pict","new","old",0,1.839506
"2236",108,220,"pict","new","new",1,1.512892
"2237",108,221,"pict","old","old",1,1.28203
"2238",108,222,"pict","new","new",1,1.405625
"2239",108,223,"pict","old","new",0,0.868349
"2240",108,224,"pict","new","old",0,0.969661
"2241",109,1,"pict","old","old",1,3.888103
"2242",109,2,"pict","new","new",1,1.77699
"2243",109,3,"pict","old","old",1,1.484166
"2244",109,4,"pict","new","old",0,2.119222
"2245",109,5,"pict","old","old",1,2.011595
"2246",109,6,"pict","old","old",1,3.640359
"2247",109,7,"pict","new","old",0,1.417117
"2248",109,8,"pict","old","old",1,0.980176
"2249",109,9,"pict","old","old",1,1.843426
"2250",109,10,"pict","old","old",1,0.988124
"2251",109,11,"pict","old","old",1,0.981677
"2252",109,12,"pict","old","old",1,0.858145
"2253",109,13,"pict","new","old",0,0.761041
"2254",109,14,"pict","new","old",0,1.308125
"2255",109,15,"pict","old","old",1,0.866867
"2256",109,16,"pict","new","old",0,0.977216
"2257",109,17,"pict","old","old",1,1.814886
"2258",109,18,"pict","new","new",1,1.198423
"2259",109,19,"pict","new","new",1,1.360756
"2260",109,20,"pict","new","old",0,1.054229
"2261",109,21,"pict","old","old",1,1.460728
"2262",109,22,"pict","new","old",0,1.984246
"2263",109,23,"pict","old","old",1,2.259154
"2264",109,24,"pict","old","old",1,1.287831
"2265",109,25,"pict","new","new",1,1.48916
"2266",109,26,"pict","old","old",1,0.95895
"2267",109,27,"pict","new","old",0,1.067029
"2268",109,28,"pict","new","new",1,1.258552
"2269",109,29,"pict","old","old",1,0.936491
"2270",109,30,"pict","old","old",1,1.368374
"2271",109,31,"pict","new","new",1,1.164018
"2272",109,32,"pict","new","new",1,1.487311
"2273",109,33,"pict","new","new",1,2.101885
"2274",109,34,"pict","new","new",1,1.365839
"2275",109,35,"pict","old","old",1,1.77685
"2276",109,36,"pict","old","old",1,1.151798
"2277",109,37,"pict","old","old",1,1.483122
"2278",109,38,"pict","new","old",0,2.353216
"2279",109,39,"pict","old","old",1,1.078276
"2280",109,40,"pict","old","old",1,0.872911
"2281",109,41,"pict","new","old",0,0.864587
"2282",109,42,"pict","new","new",1,1.343479
"2283",109,43,"pict","new","new",1,1.458529
"2284",109,44,"pict","new","new",1,1.480886
"2285",109,45,"pict","old","old",1,1.499319
"2286",109,46,"pict","new","new",1,1.716917
"2287",109,47,"pict","new","new",1,1.162208
"2288",109,48,"pict","new","new",1,1.381702
"2289",109,49,"pict","old","new",0,1.255367
"2290",109,50,"pict","old","new",0,1.422848
"2291",109,51,"pict","new","new",1,2.542503
"2292",109,52,"pict","new","new",1,1.16835
"2293",109,53,"pict","new","new",1,1.786243
"2294",109,54,"pict","old","new",0,1.780811
"2295",109,55,"pict","old","old",1,1.713057
"2296",109,56,"pict","old","old",1,1.152803
"2297",109,57,"pict","old","old",1,1.309031
"2298",109,58,"pict","new","new",1,1.378578
"2299",109,59,"pict","old","old",1,1.371689
"2300",109,60,"pict","old","old",1,1.273201
"2301",109,61,"pict","new","new",1,1.173263
"2302",109,62,"pict","old","old",1,2.544783
"2303",109,63,"pict","old","old",1,1.069952
"2304",109,64,"pict","new","new",1,1.162083
"2305",109,65,"pict","old","new",0,1.458545
"2306",109,66,"pict","new","old",0,1.49623
"2307",109,67,"pict","new","new",1,1.055335
"2308",109,68,"pict","new","new",1,1.909243
"2309",109,69,"pict","old","old",1,1.081213
"2310",109,70,"pict","old","old",1,1.587348
"2311",109,71,"pict","new","new",1,1.29053
"2312",109,72,"pict","new","new",1,1.385301
"2313",109,73,"pict","old","new",0,1.057664
"2314",109,74,"pict","old","old",1,1.351283
"2315",109,75,"pict","old","old",1,1.055156
"2316",109,76,"pict","new","new",1,1.036643
"2317",109,77,"pict","old","old",1,1.485265
"2318",109,78,"pict","old","old",1,2.032757
"2319",109,79,"pict","old","old",1,0.974557
"2320",109,80,"pict","old","new",0,1.041929
"2321",109,81,"pict","new","new",1,1.1905
"2322",109,82,"pict","new","new",1,1.452771
"2323",109,83,"pict","old","old",1,1.074365
"2324",109,84,"pict","old","new",0,1.051201
"2325",109,85,"pict","old","old",1,1.159777
"2326",109,86,"pict","old","old",1,1.379464
"2327",109,87,"pict","new","old",0,0.532401
"2328",109,88,"pict","old","old",1,1.789443
"2329",109,89,"pict","new","new",1,1.983528
"2330",109,90,"pict","old","old",1,1.363516
"2331",109,91,"pict","old","old",1,1.409217
"2332",109,92,"pict","old","new",0,1.677343
"2333",109,93,"pict","new","new",1,1.249883
"2334",109,94,"pict","new","new",1,1.573141
"2335",109,95,"pict","new","new",1,1.284073
"2336",109,96,"pict","new","new",1,1.147008
"2337",109,97,"pict","new","new",1,0.974753
"2338",109,98,"pict","old","old",1,2.222191
"2339",109,99,"pict","old","new",0,1.285047
"2340",109,100,"pict","new","new",1,1.164993
"2341",109,101,"pict","new","new",1,1.157202
"2342",109,102,"pict","new","new",1,1.924696
"2343",109,103,"pict","new","new",1,1.05762
"2344",109,104,"pict","old","old",1,1.494196
"2345",109,105,"pict","new","new",1,1.165323
"2346",109,106,"pict","new","new",1,0.975613
"2347",109,107,"pict","old","new",0,1.640477
"2348",109,108,"pict","new","new",1,0.986986
"2349",109,109,"pict","new","new",1,1.093259
"2350",109,110,"pict","old","new",0,2.270159
"2351",109,111,"pict","new","new",1,2.483612
"2352",109,112,"pict","new","old",0,3.132281
"2353",109,113,"aud","old","new",0,3.20891
"2354",109,114,"aud","new","old",0,1.494351
"2355",109,115,"aud","new","old",0,0.965164
"2356",109,116,"aud","old","new",0,0.436579
"2357",109,117,"aud","new","new",1,0.761382
"2358",109,118,"aud","new","old",0,0.755889
"2359",109,119,"aud","new","new",1,0.763108
"2360",109,120,"aud","new","new",1,0.651335
"2361",109,121,"aud","old","old",1,0.75475
"2362",109,122,"aud","new","new",1,0.745837
"2363",109,123,"aud","old","new",0,0.745872
"2364",109,124,"aud","old","old",1,1.477433
"2365",109,125,"aud","new","old",0,0.763234
"2366",109,126,"aud","new","new",1,0.870848
"2367",109,127,"aud","old","old",1,0.870568
"2368",109,128,"aud","new","old",0,0.761357
"2369",109,129,"aud","old","old",1,0.652128
"2370",109,130,"aud","old","old",1,0.652194
"2371",109,131,"aud","old","new",0,0.865709
"2372",109,132,"aud","old","old",1,0.979646
"2373",109,133,"aud","new","new",1,0.762846
"2374",109,134,"aud","new","old",0,0.759364
"2375",109,135,"aud","old","old",1,0.87068
"2376",109,136,"aud","new","new",1,0.652336
"2377",109,137,"aud","new","new",1,0.76149
"2378",109,138,"aud","old","old",1,1.293412
"2379",109,139,"aud","new","new",1,0.762509
"2380",109,140,"aud","new","new",1,0.761397
"2381",109,141,"aud","old","old",1,1.946996
"2382",109,142,"aud","new","new",1,0.964249
"2383",109,143,"aud","new","new",1,0.761291
"2384",109,144,"aud","new","new",1,0.870481
"2385",109,145,"aud","old","new",0,0.761281
"2386",109,146,"aud","old","old",1,1.074974
"2387",109,147,"aud","new","new",1,0.870458
"2388",109,148,"aud","new","new",1,0.761343
"2389",109,149,"aud","new","new",1,0.761373
"2390",109,150,"aud","new","new",1,0.870535
"2391",109,151,"aud","old","new",0,0.745526
"2392",109,152,"aud","new","new",1,0.761395
"2393",109,153,"aud","old","new",0,0.761302
"2394",109,154,"aud","new","old",0,1.148379
"2395",109,155,"aud","old","old",1,0.761215
"2396",109,156,"aud","new","new",1,0.76154
"2397",109,157,"aud","old","old",1,0.870538
"2398",109,158,"aud","new","new",1,0.864706
"2399",109,159,"aud","old","old",1,0.75868
"2400",109,160,"aud","old","old",1,0.652232
"2401",109,161,"aud","new","new",1,0.854145
"2402",109,162,"aud","new","new",1,0.979916
"2403",109,163,"aud","old","old",1,1.073202
"2404",109,164,"aud","new","new",1,0.768774
"2405",109,165,"aud","new","new",1,0.746047
"2406",109,166,"aud","new","new",1,0.761531
"2407",109,167,"aud","old","old",1,0.855123
"2408",109,168,"aud","old","old",1,0.763188
"2409",109,169,"aud","old","old",1,0.870606
"2410",109,170,"aud","new","new",1,1.0578
"2411",109,171,"aud","old","old",1,0.761742
"2412",109,172,"aud","new","old",0,1.307507
"2413",109,173,"aud","new","new",1,1.166934
"2414",109,174,"aud","old","old",1,0.877689
"2415",109,175,"aud","old","old",1,0.855191
"2416",109,176,"aud","old","old",1,0.760899
"2417",109,177,"aud","old","new",0,0.872639
"2418",109,178,"aud","old","old",1,0.745875
"2419",109,179,"aud","new","old",0,1.384439
"2420",109,180,"aud","new","new",1,0.761052
"2421",109,181,"aud","old","old",1,0.763454
"2422",109,182,"aud","old","new",0,0.839502
"2423",109,183,"aud","new","old",0,0.761475
"2424",109,184,"aud","old","old",1,0.761504
"2425",109,185,"aud","new","new",1,0.745872
"2426",109,186,"aud","new","old",0,0.763017
"2427",109,187,"aud","old","old",1,0.745917
"2428",109,188,"aud","old","old",1,0.966178
"2429",109,189,"aud","old","old",1,0.870509
"2430",109,190,"aud","new","old",0,0.761588
"2431",109,191,"aud","new","new",1,1.185608
"2432",109,192,"aud","old","new",0,0.753279
"2433",109,193,"aud","old","new",0,0.761501
"2434",109,194,"aud","new","old",0,0.859083
"2435",109,195,"aud","new","new",1,0.747177
"2436",109,196,"aud","old","new",0,1.198335
"2437",109,197,"aud","old","old",1,1.089137
"2438",109,198,"aud","old","old",1,0.76149
"2439",109,199,"aud","old","new",0,0.855254
"2440",109,200,"aud","old","new",0,0.761515
"2441",109,201,"aud","new","new",1,0.542936
"2442",109,202,"aud","old","old",1,0.763314
"2443",109,203,"aud","old","old",1,0.87062
"2444",109,204,"aud","old","old",1,0.763205
"2445",109,205,"aud","new","new",1,0.761189
"2446",109,206,"aud","old","old",1,0.7612
"2447",109,207,"aud","new","new",1,0.761414
"2448",109,208,"aud","old","new",0,0.761617
"2449",109,209,"aud","old","old",1,0.76331
"2450",109,210,"aud","old","new",0,0.761066
"2451",109,211,"aud","new","old",0,0.763305
"2452",109,212,"aud","new","new",1,0.761481
"2453",109,213,"aud","new","new",1,0.652129
"2454",109,214,"aud","old","old",1,0.654098
"2455",109,215,"aud","old","old",1,0.761566
"2456",109,216,"aud","new","new",1,0.964324
"2457",109,217,"aud","old","new",0,0.761526
"2458",109,218,"aud","new","old",0,0.854672
"2459",109,219,"aud","new","new",1,0.761506
"2460",109,220,"aud","old","old",1,0.757418
"2461",109,221,"aud","new","new",1,0.761585
"2462",109,222,"aud","new","old",0,1.276227
"2463",109,223,"aud","old","new",0,1.401506
"2464",109,224,"aud","new","new",1,0.760664
"2465",11,1,"pict","new","new",1,2.907835
"2466",11,2,"pict","old","new",0,1.195126
"2467",11,3,"pict","new","new",1,0.967845
"2468",11,4,"pict","old","old",1,2.438888
"2469",11,5,"pict","old","old",1,1.288643
"2470",11,6,"pict","new","new",1,1.725804
"2471",11,7,"pict","old","old",1,1.276627
"2472",11,8,"pict","new","new",1,1.704767
"2473",11,9,"pict","new","new",1,2.120304
"2474",11,10,"pict","old","old",1,1.566835
"2475",11,11,"pict","new","old",0,2.11499
"2476",11,12,"pict","old","old",1,1.378595
"2477",11,13,"pict","old","old",1,1.176355
"2478",11,14,"pict","new","new",1,1.512278
"2479",11,15,"pict","old","old",1,1.283057
"2480",11,16,"pict","new","new",1,1.089269
"2481",11,17,"pict","new","new",1,2.036841
"2482",11,18,"pict","new","new",1,1.204502
"2483",11,19,"pict","new","new",1,1.38702
"2484",11,20,"pict","new","new",1,1.388935
"2485",11,21,"pict","new","new",1,1.360239
"2486",11,22,"pict","new","old",0,1.692116
"2487",11,23,"pict","old","old",1,1.489912
"2488",11,24,"pict","new","new",1,1.403031
"2489",11,25,"pict","old","old",1,1.506464
"2490",11,26,"pict","old","new",0,2.379065
"2491",11,27,"pict","old","old",1,1.460259
"2492",11,28,"pict","old","new",0,1.803797
"2493",11,29,"pict","old","old",1,1.670142
"2494",11,30,"pict","old","old",1,1.403608
"2495",11,31,"pict","new","old",0,0.100528
"2496",11,32,"pict","new","old",0,8.566987
"2497",11,33,"pict","new","new",1,1.834633
"2498",11,34,"pict","old","old",1,1.809724
"2499",11,35,"pict","new","new",1,1.406561
"2500",11,36,"pict","new","new",1,1.404972
"2501",11,37,"pict","new","new",1,1.385452
"2502",11,38,"pict","old","old",1,2.753017
"2503",11,39,"pict","old","old",1,1.485323
"2504",11,40,"pict","old","old",1,1.277824
"2505",11,41,"pict","old","old",1,1.396075
"2506",11,42,"pict","new","new",1,1.484432
"2507",11,43,"pict","old","old",1,1.385478
"2508",11,44,"pict","old","old",1,1.823147
"2509",11,45,"pict","new","new",1,1.282883
"2510",11,46,"pict","new","new",1,1.370311
"2511",11,47,"pict","old","old",1,1.708752
"2512",11,48,"pict","old","new",0,1.486824
"2513",11,49,"pict","old","old",1,1.481777
"2514",11,50,"pict","old","old",1,1.498396
"2515",11,51,"pict","new","new",1,1.930191
"2516",11,52,"pict","new","new",1,1.481722
"2517",11,53,"pict","new","new",1,1.397163
"2518",11,54,"pict","old","old",1,2.302867
"2519",11,55,"pict","old","old",1,1.383562
"2520",11,56,"pict","old","old",1,1.391212
"2521",11,57,"pict","new","new",1,1.517838
"2522",11,58,"pict","new","old",0,1.376224
"2523",11,59,"pict","new","new",1,1.189944
"2524",11,60,"pict","old","old",1,1.579885
"2525",11,61,"pict","old","old",1,1.37018
"2526",11,62,"pict","old","old",1,1.60096
"2527",11,63,"pict","old","old",1,1.311742
"2528",11,64,"pict","old","new",0,1.609229
"2529",11,65,"pict","old","old",1,1.370788
"2530",11,66,"pict","old","old",1,1.695497
"2531",11,67,"pict","new","new",1,1.595499
"2532",11,68,"pict","old","old",1,1.291854
"2533",11,69,"pict","new","new",1,1.189489
"2534",11,70,"pict","old","old",1,1.285852
"2535",11,71,"pict","new","new",1,1.292283
"2536",11,72,"pict","new","old",0,1.389809
"2537",11,73,"pict","old","old",1,1.591163
"2538",11,74,"pict","new","new",1,1.287912
"2539",11,75,"pict","new","new",1,1.510023
"2540",11,76,"pict","old","new",0,1.93396
"2541",11,77,"pict","new","new",1,1.727915
"2542",11,78,"pict","old","new",0,1.716449
"2543",11,79,"pict","old","new",0,1.086138
"2544",11,80,"pict","new","new",1,1.20569
"2545",11,81,"pict","old","new",0,1.423877
"2546",11,82,"pict","new","new",1,1.512327
"2547",11,83,"pict","new","new",1,1.519922
"2548",11,84,"pict","old","old",1,1.92567
"2549",11,85,"pict","old","new",0,2.262638
"2550",11,86,"pict","new","old",0,1.531878
"2551",11,87,"pict","new","new",1,1.508831
"2552",11,88,"pict","old","old",1,1.60422
"2553",11,89,"pict","new","old",0,1.298963
"2554",11,90,"pict","old","old",1,1.826808
"2555",11,91,"pict","new","new",1,1.294583
"2556",11,92,"pict","new","new",1,1.277503
"2557",11,93,"pict","new","new",1,1.396315
"2558",11,94,"pict","old","new",0,1.183448
"2559",11,95,"pict","new","new",1,1.276493
"2560",11,96,"pict","old","old",1,1.487019
"2561",11,97,"pict","old","new",0,1.274215
"2562",11,98,"pict","old","old",1,1.402594
"2563",11,99,"pict","new","new",1,1.842778
"2564",11,100,"pict","new","new",1,1.72358
"2565",11,101,"pict","new","old",0,2.023173
"2566",11,102,"pict","new","new",1,1.709555
"2567",11,103,"pict","old","old",1,1.494452
"2568",11,104,"pict","new","new",1,1.510161
"2569",11,105,"pict","old","old",1,1.613574
"2570",11,106,"pict","new","new",1,1.387639
"2571",11,107,"pict","old","old",1,1.503601
"2572",11,108,"pict","old","old",1,1.39037
"2573",11,109,"pict","old","old",1,1.290419
"2574",11,110,"pict","new","new",1,1.598112
"2575",11,111,"pict","new","new",1,1.977967
"2576",11,112,"pict","new","new",1,1.900538
"2577",11,113,"aud","old","new",0,2.382123
"2578",11,114,"aud","old","old",1,1.093495
"2579",11,115,"aud","new","new",1,1.205397
"2580",11,116,"aud","old","new",0,0.975515
"2581",11,117,"aud","new","new",1,0.872372
"2582",11,118,"aud","new","new",1,0.86214
"2583",11,119,"aud","new","new",1,1.198187
"2584",11,120,"aud","old","new",0,0.870492
"2585",11,121,"aud","new","new",1,0.979685
"2586",11,122,"aud","old","old",1,0.763107
"2587",11,123,"aud","old","old",1,1.088882
"2588",11,124,"aud","new","new",1,0.879159
"2589",11,125,"aud","old","old",1,0.870542
"2590",11,126,"aud","old","old",1,0.870528
"2591",11,127,"aud","old","old",1,1.416453
"2592",11,128,"aud","new","new",1,0.872321
"2593",11,129,"aud","new","new",1,1.416528
"2594",11,130,"aud","old","old",1,0.981665
"2595",11,131,"aud","new","new",1,0.761373
"2596",11,132,"aud","old","new",0,0.856519
"2597",11,133,"aud","old","old",1,1.075578
"2598",11,134,"aud","new","new",1,1.705495
"2599",11,135,"aud","old","new",0,0.872429
"2600",11,136,"aud","new","new",1,0.857093
"2601",11,137,"aud","old","old",1,0.857264
"2602",11,138,"aud","old","old",1,0.761412
"2603",11,139,"aud","old","old",1,0.870791
"2604",11,140,"aud","old","new",0,0.87051
"2605",11,141,"aud","new","new",1,0.854905
"2606",11,142,"aud","old","old",1,1.182048
"2607",11,143,"aud","old","old",1,0.879048
"2608",11,144,"aud","new","new",1,1.073585
"2609",11,145,"aud","old","old",1,0.870621
"2610",11,146,"aud","old","new",0,0.867512
"2611",11,147,"aud","old","new",0,1.40089
"2612",11,148,"aud","old","new",0,4.364997
"2613",11,149,"aud","old","new",0,0.870646
"2614",11,150,"aud","old","new",0,0.870567
"2615",11,151,"aud","old","old",1,0.872499
"2616",11,152,"aud","old","new",0,0.857007
"2617",11,153,"aud","new","new",1,0.87045
"2618",11,154,"aud","new","new",1,0.870377
"2619",11,155,"aud","old","new",0,0.870728
"2620",11,156,"aud","new","new",1,0.652167
"2621",11,157,"aud","new","new",1,1.088299
"2622",11,158,"aud","old","old",1,1.059783
"2623",11,159,"aud","old","new",0,0.839609
"2624",11,160,"aud","old","new",0,0.870584
"2625",11,161,"aud","old","new",0,0.979521
"2626",11,162,"aud","old","old",1,0.745925
"2627",11,163,"aud","new","new",1,0.870248
"2628",11,164,"aud","new","new",1,0.87037
"2629",11,165,"aud","new","new",1,1.089025
"2630",11,166,"aud","new","new",1,1.08899
"2631",11,167,"aud","new","new",1,1.198173
"2632",11,168,"aud","old","new",0,1.089228
"2633",11,169,"aud","old","old",1,1.276385
"2634",11,170,"aud","new","new",1,1.072685
"2635",11,171,"aud","new","new",1,0.872474
"2636",11,172,"aud","new","new",1,0.979699
"2637",11,173,"aud","new","new",1,1.306588
"2638",11,174,"aud","old","new",0,1.059706
"2639",11,175,"aud","new","new",1,0.862567
"2640",11,176,"aud","new","new",1,1.089316
"2641",11,177,"aud","old","new",0,1.089038
"2642",11,178,"aud","new","new",1,0.979681
"2643",11,179,"aud","old","new",0,1.088152
"2644",11,180,"aud","old","new",0,1.853577
"2645",11,181,"aud","new","old",0,0.944558
"2646",11,182,"aud","old","new",0,0.872486
"2647",11,183,"aud","old","old",1,0.855188
"2648",11,184,"aud","old","old",1,0.870688
"2649",11,185,"aud","old","new",0,0.869191
"2650",11,186,"aud","new","new",1,0.870769
"2651",11,187,"aud","new","new",1,0.870563
"2652",11,188,"aud","old","new",0,0.870757
"2653",11,189,"aud","new","new",1,0.87037
"2654",11,190,"aud","new","new",1,0.870611
"2655",11,191,"aud","new","new",1,0.870685
"2656",11,192,"aud","old","new",0,0.870737
"2657",11,193,"aud","new","new",1,0.979906
"2658",11,194,"aud","old","old",1,0.855251
"2659",11,195,"aud","old","new",0,0.980153
"2660",11,196,"aud","new","old",0,1.0737
"2661",11,197,"aud","new","new",1,0.855021
"2662",11,198,"aud","new","new",1,0.8707
"2663",11,199,"aud","new","new",1,0.946319
"2664",11,200,"aud","old","new",0,1.06661
"2665",11,201,"aud","old","new",0,0.870569
"2666",11,202,"aud","new","new",1,1.089226
"2667",11,203,"aud","new","new",1,0.870637
"2668",11,204,"aud","old","new",0,0.979815
"2669",11,205,"aud","new","new",1,0.980061
"2670",11,206,"aud","new","old",0,2.071892
"2671",11,207,"aud","new","new",1,0.967457
"2672",11,208,"aud","old","new",0,0.652212
"2673",11,209,"aud","old","old",1,0.866568
"2674",11,210,"aud","new","new",1,0.870629
"2675",11,211,"aud","old","old",1,0.872734
"2676",11,212,"aud","new","new",1,0.979787
"2677",11,213,"aud","new","new",1,1.416561
"2678",11,214,"aud","old","old",1,1.07539
"2679",11,215,"aud","new","old",0,1.253166
"2680",11,216,"aud","new","new",1,0.870829
"2681",11,217,"aud","new","new",1,0.855003
"2682",11,218,"aud","old","old",1,0.755502
"2683",11,219,"aud","new","new",1,0.870844
"2684",11,220,"aud","new","new",1,0.870511
"2685",11,221,"aud","new","new",1,0.856839
"2686",11,222,"aud","new","old",0,1.090859
"2687",11,223,"aud","new","new",1,0.979791
"2688",11,224,"aud","old","old",1,0.870716
"2689",110,1,"aud","old","old",1,2.881487
"2690",110,2,"aud","old","new",0,0.74572
"2691",110,3,"aud","old","new",0,0.979765
"2692",110,4,"aud","old","old",1,0.854921
"2693",110,5,"aud","new","old",0,2.071687
"2694",110,6,"aud","old","old",1,0.761117
"2695",110,7,"aud","new","new",1,0.967696
"2696",110,8,"aud","new","new",1,0.761518
"2697",110,9,"aud","new","old",0,1.565435
"2698",110,10,"aud","new","new",1,0.97975
"2699",110,11,"aud","old","old",1,0.748791
"2700",110,12,"aud","new","new",1,0.94849
"2701",110,13,"aud","old","old",1,1.478986
"2702",110,14,"aud","new","new",1,2.368155
"2703",110,15,"aud","old","old",1,1.062602
"2704",110,16,"aud","new","new",1,2.149696
"2705",110,17,"aud","old","old",1,0.760701
"2706",110,18,"aud","old","old",1,0.65225
"2707",110,19,"aud","old","old",1,0.760856
"2708",110,20,"aud","new","new",1,1.619316
"2709",110,21,"aud","new","new",1,0.871224
"2710",110,22,"aud","old","old",1,0.856136
"2711",110,23,"aud","old","old",1,0.761424
"2712",110,24,"aud","old","old",1,0.763162
"2713",110,25,"aud","new","new",1,0.848811
"2714",110,26,"aud","old","old",1,0.872215
"2715",110,27,"aud","old","old",1,5.987251
"2716",110,28,"aud","new","new",1,1.697292
"2717",110,29,"aud","new","new",1,13.209665
"2718",110,30,"aud","new","new",1,7.203859
"2719",110,31,"aud","new","new",1,1.634947
"2720",110,32,"aud","old","old",1,2.711185
"2721",110,33,"aud","old","old",1,8.077357
"2722",110,34,"aud","old","new",0,4.95752
"2723",110,35,"aud","old","old",1,1.276062
"2724",110,36,"aud","new","old",0,0.761256
"2725",110,37,"aud","new","new",1,1.275657
"2726",110,38,"aud","new","new",1,1.415926
"2727",110,39,"aud","new","new",1,2.758292
"2728",110,40,"aud","new","old",0,0.873422
"2729",110,41,"aud","new","old",0,5.558217
"2730",110,42,"aud","old","old",1,1.307205
"2731",110,43,"aud","old","old",1,1.744195
"2732",110,44,"aud","old","old",1,1.525803
"2733",110,45,"aud","old","old",1,4.78613
"2734",110,46,"aud","old","old",1,0.76133
"2735",110,47,"aud","old","old",1,0.87051
"2736",110,48,"aud","old","old",1,0.761165
"2737",110,49,"aud","old","new",0,0.839248
"2738",110,50,"aud","new","new",1,0.870525
"2739",110,51,"aud","old","old",1,0.741007
"2740",110,52,"aud","new","new",1,1.164016
"2741",110,53,"aud","new","new",1,0.87059
"2742",110,54,"aud","old","old",1,0.964252
"2743",110,55,"aud","new","old",0,0.979055
"2744",110,56,"aud","old","new",0,1.824214
"2745",110,57,"aud","old","old",1,1.073419
"2746",110,58,"aud","old","old",1,1.743546
"2747",110,59,"aud","old","new",0,3.881264
"2748",110,60,"aud","new","new",1,0.761397
"2749",110,61,"aud","old","old",1,0.761499
"2750",110,62,"aud","new","new",1,1.177144
"2751",110,63,"aud","new","new",1,0.870769
"2752",110,64,"aud","old","new",0,4.754878
"2753",110,65,"aud","new","old",0,1.265535
"2754",110,66,"aud","old","new",0,6.470673
"2755",110,67,"aud","new","old",0,3.631421
"2756",110,68,"aud","old","old",1,0.96335
"2757",110,69,"aud","new","new",1,1.409078
"2758",110,70,"aud","new","new",1,0.761407
"2759",110,71,"aud","old","old",1,0.963873
"2760",110,72,"aud","new","new",1,3.243542
"2761",110,73,"aud","old","old",1,0.9789
"2762",110,74,"aud","old","old",1,0.761311
"2763",110,75,"aud","old","old",1,0.761307
"2764",110,76,"aud","new","new",1,1.293337
"2765",110,77,"aud","new","old",0,4.95763
"2766",110,78,"aud","new","old",0,0.542808
"2767",110,79,"aud","old","old",1,2.829743
"2768",110,80,"aud","old","old",1,1.198122
"2769",110,81,"aud","new","new",1,1.26247
"2770",110,82,"aud","new","old",0,1.712889
"2771",110,83,"aud","new","new",1,0.950298
"2772",110,84,"aud","old","new",0,3.054572
"2773",110,85,"aud","new","old",0,3.444414
"2774",110,86,"aud","new","new",1,2.695514
"2775",110,87,"aud","old","new",0,3.928236
"2776",110,88,"aud","old","old",1,1.588171
"2777",110,89,"aud","old","old",1,3.444429
"2778",110,90,"aud","new","old",0,0.9802
"2779",110,91,"aud","old","old",1,0.76165
"2780",110,92,"aud","new","new",1,0.763185
"2781",110,93,"aud","new","new",1,3.27285
"2782",110,94,"aud","new","new",1,1.744287
"2783",110,95,"aud","new","new",1,1.744159
"2784",110,96,"aud","new","new",1,3.054587
"2785",110,97,"aud","new","new",1,0.543271
"2786",110,98,"aud","old","old",1,4.351361
"2787",110,99,"aud","old","old",1,0.32435
"2788",110,100,"aud","new","new",1,1.260712
"2789",110,101,"aud","new","new",1,2.399452
"2790",110,102,"aud","new","new",1,1.853511
"2791",110,103,"aud","old","old",1,1.603895
"2792",110,104,"aud","new","old",0,3.054353
"2793",110,105,"aud","new","new",1,2.858477
"2794",110,106,"aud","old","old",1,4.567682
"2795",110,107,"aud","old","old",1,1.510291
"2796",110,108,"aud","old","new",0,1.30024
"2797",110,109,"aud","new","new",1,0.761538
"2798",110,110,"aud","new","old",0,1.496518
"2799",110,111,"aud","old","new",0,1.385506
"2800",110,112,"aud","new","new",1,2.461796
"2801",110,113,"pict","new","new",1,4.511078
"2802",110,114,"pict","new","new",1,2.49081
"2803",110,115,"pict","new","new",1,1.423551
"2804",110,116,"pict","old","new",0,3.277435
"2805",110,117,"pict","new","old",0,0.101111
"2806",110,118,"pict","old","new",0,0.103253
"2807",110,119,"pict","old","old",1,0.113979
"2808",110,120,"pict","old","new",0,9.379042
"2809",110,121,"pict","old","old",1,2.347967
"2810",110,122,"pict","new","new",1,2.13826
"2811",110,123,"pict","old","old",1,2.314286
"2812",110,124,"pict","new","new",1,1.792746
"2813",110,125,"pict","new","new",1,1.285046
"2814",110,126,"pict","old","old",1,2.145716
"2815",110,127,"pict","new","new",1,1.694743
"2816",110,128,"pict","new","new",1,1.285349
"2817",110,129,"pict","old","old",1,1.620062
"2818",110,130,"pict","new","new",1,1.699794
"2819",110,131,"pict","old","old",1,2.10939
"2820",110,132,"pict","new","new",1,1.511833
"2821",110,133,"pict","old","old",1,1.702282
"2822",110,134,"pict","new","new",1,1.711977
"2823",110,135,"pict","old","old",1,1.385137
"2824",110,136,"pict","old","new",0,1.62041
"2825",110,137,"pict","new","new",1,2.029411
"2826",110,138,"pict","new","new",1,1.09568
"2827",110,139,"pict","old","old",1,1.937796
"2828",110,140,"pict","new","new",1,1.467132
"2829",110,141,"pict","new","new",1,1.782481
"2830",110,142,"pict","new","new",1,1.577932
"2831",110,143,"pict","new","new",1,1.393214
"2832",110,144,"pict","old","new",0,1.305906
"2833",110,145,"pict","old","old",1,1.695227
"2834",110,146,"pict","new","new",1,1.495182
"2835",110,147,"pict","new","new",1,1.30572
"2836",110,148,"pict","new","new",1,1.422462
"2837",110,149,"pict","old","old",1,1.927874
"2838",110,150,"pict","old","old",1,1.584101
